id,pincode,city,state,zone
2539,560099,BENGALURU,KARNATAKA,SOUTH1
2540,560100,BENGALURU,KARNATAKA,SOUTH1
2541,562162,BENGALURU,KARNATAKA,SOUTH1
2542,563102,KOLAR,KARNATAKA,SOUTH1
2543,570001,MYSURU,KARNATAKA,SOUTH1
2544,570002,MYSURU,KARNATAKA,SOUTH1
2545,570003,MYSURU,KARNATAKA,SOUTH1
2546,570004,MYSURU,KARNATAKA,SOUTH1
2547,570005,MYSURU,KARNATAKA,SOUTH1
2548,570006,MYSURU,KARNATAKA,SOUTH1
2549,570007,MYSURU,KARNATAKA,SOUTH1
2550,570008,MYSURU,KARNATAKA,SOUTH1
2551,570009,MYSURU,KARNATAKA,SOUTH1
2552,570010,MYSURU,KARNATAKA,SOUTH1
2553,570011,MYSURU,KARNATAKA,SOUTH1
2554,570012,MYSURU,KARNATAKA,SOUTH1
2555,570014,MYSURU,KARNATAKA,SOUTH1
2556,570015,MYSURU,KARNATAKA,SOUTH1
2557,570016,MYSURU,KARNATAKA,SOUTH1
2558,570017,MYSURU,KARNATAKA,SOUTH1
2559,570018,MYSURU,KARNATAKA,SOUTH1
2560,570019,MYSURU,KARNATAKA,SOUTH1
2561,570020,MYSURU,KARNATAKA,SOUTH1
2562,570022,MYSURU,KARNATAKA,SOUTH1
2563,570023,MYSURU,KARNATAKA,SOUTH1
2564,570025,MYSURU,KARNATAKA,SOUTH1
2565,570026,H D KOTE,KARNATAKA,SOUTH1
2566,570027,MYSURU,KARNATAKA,SOUTH1
2567,571102,PERIYAPATNA,KARNATAKA,SOUTH1
2568,571103,HUNSUR,KARNATAKA,SOUTH1
2569,571104,PERIYAPATNA,KARNATAKA,SOUTH1
2570,571105,HUNSUR,KARNATAKA,SOUTH1
2571,571107,PERIYAPATNA,KARNATAKA,SOUTH1
2572,571108,PERIYAPATNA,KARNATAKA,SOUTH1
2573,571110,CHAMARAJANAGAR,KARNATAKA,SOUTH1
2574,571114,H D KOTE,KARNATAKA,SOUTH1
2575,571118,NANJANGUD,KARNATAKA,SOUTH1
2576,571119,NANJANGUD,KARNATAKA,SOUTH1
2577,571120,T NARASIPURA,KARNATAKA,SOUTH1
2578,571121,H D KOTE,KARNATAKA,SOUTH1
2579,571122,T NARASIPURA,KARNATAKA,SOUTH1
2580,571124,T NARASIPURA,KARNATAKA,SOUTH1
2581,571125,H D KOTE,KARNATAKA,SOUTH1
2582,571130,MYSURU,KARNATAKA,SOUTH1
2583,571134,HUNSUR,KARNATAKA,SOUTH1
2584,571187,PERIYAPATNA,KARNATAKA,SOUTH1
2585,571189,HUNSUR,KARNATAKA,SOUTH1
2586,571301,NANJANGUD,KARNATAKA,SOUTH1
2587,571302,NANJANGUD,KARNATAKA,SOUTH1
2588,571311,MYSURU,KARNATAKA,SOUTH1
2589,571312,NANJANGUD,KARNATAKA,SOUTH1
2590,571314,NANJANGUD,KARNATAKA,SOUTH1
2591,571315,NANJANGUD,KARNATAKA,SOUTH1
2592,571401,MANDYA,KARNATAKA,SOUTH1
2593,571402,MANDYA,KARNATAKA,SOUTH1
2594,571403,MANDYA,KARNATAKA,SOUTH1
2595,571404,MANDYA,KARNATAKA,SOUTH1
2596,571405,MANDYA,KARNATAKA,SOUTH1
2597,571415,SRIRANGAPATNA,KARNATAKA,SOUTH1
2598,571416,MANDYA,KARNATAKA,SOUTH1
2599,571417,MALAVALLI,KARNATAKA,SOUTH1
2600,571418,NAGAMANGALA,KARNATAKA,SOUTH1
2601,571419,MADDUR,KARNATAKA,SOUTH1
2602,571421,MALAVALLI,KARNATAKA,SOUTH1
2603,571422,MADDUR,KARNATAKA,SOUTH1
2604,571423,K.R.PETE,KARNATAKA,SOUTH1
